x,y,,,,diff,0.5315382993521
2.62,1.16887307220079,3.3546536743856E-05,,,,
2.625,1.17362643645993,2.25944717800693E-05,,,,
2.63,1.17462347914345,9.94094112760696E-07,,,,
2.635,1.16943163809567,2.69552134654137E-05,,,,
2.64,1.16422250174081,2.7135101563525E-05,,,,
2.645,1.15924084206756,2.48169331000846E-05,,,,
2.65,1.15425244044884,2.48841507096466E-05,,,,
2.655,1.14970851459103,2.06472622012758E-05,,,,
2.66,1.14548744481192,1.78174300801164E-05,,,,
2.665,1.14188762260934,1.29587198901874E-05,,,,
2.67,1.14116796678259,5.17904508975128E-07,,,,
2.675,1.14044597272541,5.21275418603378E-07,,,,
2.68,1.13791480260938,6.40682215628328E-06,,,,
2.685,1.13486655981398,9.29178413970768E-06,,,,
2.69,1.1369944806357,4.52804702350942E-06,,,,
2.695,1.14765287274684,0.000113601322395,,,,
2.7,1.15835343729366,0.000114502081621,,,,
2.705,1.16713113958724,7.70480575547195E-05,,,,
2.71,1.1759001267296,7.68951355028782E-05,,,,
2.715,1.18523065192446,8.70587004119151E-05,,,,
2.72,1.19498700899719,9.51865033306073E-05,,,,
2.725,1.20406647814708,8.24367600438062E-05,,,,
2.73,1.20984403539332,3.33801677335799E-05,,,,
2.735,1.21564239245614,3.3620944627954E-05,,,,
2.74,1.21038111316276,2.76810598029485E-05,,,,
2.745,1.20194162444468,7.12249698225974E-05,,,,
2.75,1.19484728130034,5.03297046496469E-05,,,,
2.755,1.18998271212966,2.36640332163293E-05,,,,
2.76,1.18510749522224,2.37677398943937E-05,,,,
2.765,1.18478241786713,1.05675286805316E-07,,,,
2.77,1.18455741884889,5.06245582089247E-08,,,,
2.775,1.18856476632763,1.60588338153628E-05,,,,
2.78,1.19568453119471,5.06910517625066E-05,,,,
2.785,1.2016324235858,3.5377423895987E-05,,,,
2.79,1.20205340189232,1.77222734560347E-07,,,,
2.795,1.20247222640924,1.75413975973357E-07,,,,
2.8,1.20562694620837,9.95225701102256E-06,,,,
2.805,1.20957316293628,1.55726264636372E-05,,,,
2.81,1.21370168688988,1.70447100354487E-05,,,,
2.815,1.21812580221591,1.95727964180139E-05,,,,
2.82,1.22256218434389,1.96814863854606E-05,,,,
2.825,1.22198899900185,3.2854143632962E-07,,,,
2.83,1.22129401252521,4.83006202712346E-07,,,,
2.835,1.21364990239792,5.843241963814E-05,,,,
2.84,1.20092191272276,0.000162001721171,,,,
2.845,1.18956605782084,0.000128955440553,,,,
2.85,1.18454542618495,2.52067420233001E-05,,,,
2.855,1.17952398304511,2.5214891206645E-05,,,,
2.86,1.17940340869277,1.45381744422178E-08,,,,
2.865,1.18068930764343,1.65353611130821E-06,,,,
2.87,1.18258168264413,3.58108314327453E-06,,,,
2.875,1.18547729846434,8.3845909782506E-06,,,,
2.88,1.18837757080858,8.4115796707631E-06,,,,
2.885,1.18644663440701,3.72851538690829E-06,,,,
2.89,1.18439996687649,4.18884798048468E-06,,,,
2.895,1.18051864572033,1.50646539172545E-05,,,,
2.9,1.17529343762497,2.73027996398166E-05,,,,
2.905,1.1714292458947,1.49319777282868E-05,,,,
2.91,1.17389531633516,6.08150341731052E-06,,,,
2.915,1.17636430628482,6.09591137152179E-06,,,,
2.92,1.17532327611272,1.08374381922255E-06,,,,
2.925,1.1732720217177,4.20764459308872E-06,,,,
2.93,1.17353268190544,6.79437334726303E-08,,,,
2.935,1.17762551555702,1.67512872995073E-05,,,,
2.94,1.18172513323612,1.68068651147888E-05,,,,
2.945,1.18151923530099,4.23939596908139E-08,,,,
2.95,1.18120915655715,9.61488273813461E-08,,,,
2.955,1.17969564864183,2.29070620973666E-06,,,,
2.96,1.17729723187123,5.752403005495E-06,,,,
2.965,1.17570096332633,2.54807326743725E-06,,,,
2.97,1.1778567727719,4.64751436560898E-06,,,,
2.975,1.18001520794056,4.6588423773078E-06,,,,
2.98,1.18629087485567,3.9383995229407E-05,,,,
2.985,1.19377071181254,5.59479609013589E-05,,,,
2.99,1.19338106391656,1.51825482841602E-07,,,,
2.995,1.17992329339418,0.000181111587433,,,,
3,1.16649365916311,0.00018035507558,,,,
3.005,1.15625311144892,0.000104868817487,,,,
3.01,1.14611428359218,0.000102795830309,,,,
3.015,1.1364905845165,9.26155838992431E-05,,,,
3.02,1.12725307335268,8.5331612501701E-05,,,,
3.025,1.11838855833844,7.85796264376847E-05,,,,
3.03,1.11116293173862,5.22096797600273E-05,,,,
3.035,1.10395890673994,5.18979761816064E-05,,,,
3.04,1.10355913343992,1.59818691408926E-07,,,,
3.045,1.10511973795189,2.43548644278126E-06,,,,
3.05,1.10168903179422,1.17697447402744E-05,,,,
3.055,1.09000006333291,0.00013663198369,,,,
3.06,1.07836416531615,0.000135394122656,,,,
3.065,1.07161308836715,4.55770399713193E-05,,,,
3.07,1.06500645978731,4.36475411919596E-05,,,,
3.075,1.06122021752267,1.4335630486546E-05,,,,
3.08,1.05950357470116,2.9468625766413E-06,,,,
3.085,1.05762563762531,3.52664766085263E-06,,,,
3.09,1.05498718774546,6.96141776848026E-06,,,,
3.095,1.05235303921963,6.93873845613174E-06,,,,
3.1,1.04970421268477,7.01628201177893E-06,,,,
3.105,1.04705426707477,7.02221173595818E-06,,,,
3.11,1.04418004407464,8.26115785447607E-06,,,,
3.115,1.04093094606884,1.05566378512934E-05,,,,
3.12,1.03768861175208,1.05127318216397E-05,,,,
3.125,1.02926230199978,7.10026960417074E-05,,,,
3.13,1.02074016654388,7.26267927287074E-05,,,,
3.135,1.01656653511048,1.74191993418645E-05,,,,
3.14,1.01558604726457,9.61356415977416E-07,,,,
3.145,1.01603982031688,2.05909983002716E-07,,,,
3.15,1.02326589230202,5.22161163344255E-05,,,,
3.155,1.0304868935355,5.21428588139215E-05,,,,
3.16,1.03482568374944,1.88251005205816E-05,,,,
3.165,1.03832324899465,1.22329626444997E-05,,,,
3.17,1.0361312438882,4.80488638670244E-06,,,,
3.175,1.02448311330534,0.000135678946075,,,,
3.18,1.01289013320529,0.0001343971876,,,,
3.185,1.0137435119286,7.28255245398272E-07,,,,
3.19,1.014916487828,1.37587246057302E-06,,,,
3.195,1.01273723902608,4.74912534066926E-06,,,,
3.2,1.00808682566656,2.1626344414402E-05,,,,
3.205,1.0039839804283,1.68333390491136E-05,,,,
3.21,1.00242028785971,2.44513444906363E-06,,,,
3.215,1.00085782458119,2.44129149672294E-06,,,,
3.22,0.990423821764219,0.000108868414785,,,,
3.225,0.977469046602404,0.000167826199493,,,,
3.23,0.967851090460681,9.25050803441073E-05,,,,
3.235,0.963716867562193,1.70917989743823E-05,,,,
3.24,0.959594450150884,1.69943253130639E-05,,,,
3.245,0.952350694677627,5.247199335634E-05,,,,
3.25,0.945056091629331,5.32112336322108E-05,,,,
3.255,0.933493618630695,0.000133690781844,,,,
3.26,0.918834352987228,0.000214894069206,,,,
3.265,0.905841455127827,0.000168815394785,,,,
3.27,0.900276459807619,3.09691729139374E-05,,,,
3.275,0.894734533406072,3.0712948240163E-05,,,,
3.28,0.890192206836366,2.0632730665858E-05,,,,
3.285,0.885949854958791,1.79975494531636E-05,,,,
3.29,0.881845169346313,1.6848443977284E-05,,,,
3.295,0.877960550440061,1.50902640468107E-05,,,,
3.3,0.87408692991412,1.50049359789921E-05,,,,
3.305,0.864440123023246,9.30608831898129E-05,,,,
3.31,0.854701096567575,9.48486363042583E-05,,,,
3.315,0.853030121971373,2.79215610115252E-06,,,,
3.32,0.857304954397012,1.82741922672944E-05,,,,
3.325,0.861057870428524,1.40843787395803E-05,,,,
3.33,0.862412297881203,1.83447372457052E-06,,,,
3.335,0.863753794175834,1.79961230850866E-06,,,,
3.34,0.866533902395306,7.72900171197546E-06,,,,
3.345,0.869725384799373,1.01855599354698E-05,,,,
3.35,0.870901475717506,1.38318984771487E-06,,,,
3.355,0.868712471689032,4.79173863667538E-06,,,,
3.36,0.866526475777262,4.77857812627535E-06,,,,
3.365,0.87240558214687,3.45638917051651E-05,,,,
3.37,0.878499381615169,3.71343919598414E-05,,,,
3.375,0.88463162171867,3.76043686869859E-05,,,,
3.38,0.890793751981621,3.79718493775763E-05,,,,
3.385,0.89568051265805,2.38804299086929E-05,,,,
3.39,0.894470418137143,1.46432874952896E-06,,,,
3.395,0.893261338333988,1.46187397039758E-06,,,,
3.4,0.900617153417285,5.41080155396608E-05,,,,
3.405,0.910506880316479,9.7806698140641E-05,,,,
3.41,0.914084621046201,1.28002287291113E-05,,,,
3.415,0.907022048645659,4.98799289128973E-05,,,,
3.42,0.899978519863262,4.9611297708455E-05,,,,
3.425,0.896638752243119,1.11540477565555E-05,,,,
3.43,0.89340860325113,1.04338625104478E-05,,,,
3.435,0.891726805623119,2.82844326158311E-06,,,,
3.44,0.891197838274023,2.79806456409672E-07,,,,
3.445,0.890247064338996,9.03971075526862E-07,,,,
3.45,0.887275038907385,8.83293516614263E-06,,,,
3.455,0.884308311273437,8.80147285403008E-06,,,,
3.46,0.884921307750778,3.75764681232379E-07,,,,
3.465,0.886587020766944,2.77459985222492E-06,,,,
3.47,0.885503843093711,1.17327387179037E-06,,,,
3.475,0.879797340339968,3.25641736784772E-05,,,,
3.48,0.874106648988657,3.23839680558852E-05,,,,
3.485,0.885862511721287,0.000138200308588,,,,
3.49,0.898152823557485,0.000151051765031,,,,
3.495,0.903770548863229,3.15588376107966E-05,,,,
3.5,0.904375465447254,3.65924073628549E-07,,,,
3.505,0.905041691317426,4.43856910086378E-07,,,,
3.51,0.9060020688994,9.22325099958191E-07,,,,
3.515,0.90696303493536,9.23455722268608E-07,,,,
3.52,0.902855309854546,1.68734053395477E-05,,,,
3.525,0.897257151094418,3.13393815035983E-05,,,,
3.53,0.891968082738871,2.79742440696485E-05,,,,
3.535,0.887193693662568,2.27947910519215E-05,,,,
3.54,0.882428376924229,2.2708243616694E-05,,,,
3.545,0.8826891819057,6.80192383600696E-08,,,,
3.55,0.883095965332176,1.6547275605559E-07,,,,
3.555,0.889491598634078,4.09041253323988E-05,,,,
3.56,0.900402154812349,0.000119040236119,,,,
3.565,0.909229990220012,7.79306779847879E-05,,,,
3.57,0.907832880281567,1.95191618010178E-06,,,,
3.575,0.906435581634415,1.95244350933278E-06,,,,
3.58,0.908039675282267,2.57311643107903E-06,,,,
3.585,0.910536215543606,6.23271327648687E-06,,,,
3.59,0.917415956256457,4.73308322760599E-05,,,,
3.595,0.931762119298958,0.000205812394042,,,,
3.6,0.946185658181485,0.000208038473896,,,,
3.605,0.944904619434925,1.64106027018785E-06,,,,
3.61,0.943151920045528,3.07195514959275E-06,,,,
3.615,0.948316974440863,2.66777869067693E-05,,,,
3.62,0.958718142904818,0.000108184305416,,,,
3.625,0.966697206636159,6.36654580288022E-05,,,,
3.63,0.96269918415469,1.59841837623322E-05,,,,
3.635,0.958691191872421,1.60640021347279E-05,,,,
3.64,0.956452978767202,5.00959790437403E-06,,,,
3.645,0.954737584005686,2.94257918783634E-06,,,,
3.65,0.952343647677529,5.73093114326976E-06,,,,
3.655,0.948801584336294,1.25462127133214E-05,,,,
3.66,0.945255159103197,1.25771319339472E-05,,,,
3.665,0.939064573517422,3.83233498948039E-05,,,,
3.67,0.932796046170233,3.92944351024573E-05,,,,
3.675,0.930279961988618,6.3306796089731E-06,,,,
3.68,0.930585603464395,9.34167117151743E-08,,,,
3.685,0.931225222834122,4.09112938129974E-07,,,,
3.69,0.933490654526784,5.13218075411702E-06,,,,
3.695,0.93575950352438,5.1476757738921E-06,,,,
3.7,0.937487951219639,2.98753143524667E-06,,,,
3.705,0.939056603742551,2.46067073763799E-06,,,,
3.71,0.940830843970582,3.14792838676337E-06,,,,
3.715,0.942954012501081,4.50784460890123E-06,,,,
3.72,0.945080670054989,4.52267235159422E-06,,,,
3.725,0.943793333425649,1.65723559724046E-06,,,,
3.73,0.942399386648201,1.94308761835759E-06,,,,
3.735,0.948410935443766,3.61387189214588E-05,,,,
3.74,0.960047769449537,0.000135415905678,,,,
3.745,0.969681033367045,9.27997737043608E-05,,,,
3.75,0.969284432585366,1.57292180028325E-07,,,,
3.755,0.968884884777896,1.59638450454157E-07,,,,
3.76,0.97090062755487,4.06321894292252E-06,,,,
3.765,0.973643870838242,7.5253837117665E-06,,,,
3.77,0.975277582368425,2.66901336385285E-06,,,,
3.775,0.975010548306631,7.13071901582388E-08,,,,
3.78,0.974740788051147,7.27705954387795E-08,,,,
3.785,0.97119478925019,1.2574107496389E-05,,,,
3.79,0.967541123193023,1.33492756572934E-05,,,,
3.795,0.970919926944565,1.14163147914342E-05,,,,
3.8,0.979640855068747,7.60545873471488E-05,,,,
3.805,0.987112503865712,5.58255357451876E-05,,,,
3.81,0.98830351774911,1.41851407044662E-06,,,,
3.815,0.989495256880202,1.4202421565763E-06,,,,
3.82,0.998649340127176,8.37972400925296E-05,,,,
3.825,1.0102432208669,0.000134418070607,,,,
3.83,1.0192611288992,8.13226652790181E-05,,,,
3.835,1.02380186588149,2.06182923423367E-05,,,,
3.84,1.02835805923191,2.07588978464105E-05,,,,
3.845,1.03275144624327,1.93018494315882E-05,,,,
3.85,1.03715373883206,1.93801800373143E-05,,,,
3.855,1.03405759226752,9.58612354911314E-06,,,,
3.86,1.02526056104099,7.73877584005434E-05,,,,
3.865,1.01683396048167,7.100759698633E-05,,,,
3.87,1.01029686560972,4.27336093648762E-05,,,,
3.875,1.00375124993636,4.28450845433373E-05,,,,
3.88,1.00893535837965,2.68749803517928E-05,,,,
3.885,1.01767591679842,7.63973614719287E-05,,,,
3.89,1.0271692369524,9.01231275459622E-05,,,,
3.895,1.0379356359108,0.000115915346531,,,,
3.9,1.04875928685592,0.000117151419782,,,,
3.905,1.04577221462693,8.92260050120313E-06,,,,
3.91,1.04232443551313,1.18871808175548E-05,,,,
3.915,1.04351404406869,1.41516851546167E-06,,,,
3.92,1.04824020465785,2.2336593914529E-05,,,,
3.925,1.0522564327666,1.61300882215129E-05,,,,
3.93,1.05269917776588,1.96023134387534E-07,,,,
3.935,1.05313824100207,1.92776525373564E-07,,,,
3.94,1.05424795079525,1.23145582507968E-06,,,,
3.945,1.05556013105189,1.72181702591592E-06,,,,
3.95,1.05686255953873,1.69631996333213E-06,,,,
3.955,1.05814838053838,1.65333564314098E-06,,,,
3.96,1.05943403539928,1.65290842135562E-06,,,,
3.965,1.0614355523519,4.00607011162511E-06,,,,
3.97,1.06346317375628,4.11124855950064E-06,,,,
3.975,1.06759824607556,1.70988230856748E-05,,,,
3.98,1.07334962057974,3.30783086873312E-05,,,,
3.985,1.07909785540834,3.30422036447299E-05,,,,
3.99,1.08474633902994,3.19053672234857E-05,,,,
3.995,1.09041603057086,3.21454021691774E-05,,,,
4,1.09141192298855,9.91801707612528E-07,,,,
4.005,1.09098482077648,1.8241629955498E-07,,,,
4.01,1.08888404536082,4.41325734704194E-06,,,,
4.015,1.08390768166162,2.47641956667151E-05,,,,
4.02,1.07891640091211,2.49128835204296E-05,,,,
4.025,1.07516440676107,1.40774601094383E-05,,,,
4.03,1.07144434229549,1.38388796280705E-05,,,,
4.035,1.06299864568723,7.13297911987745E-05,,,,
4.04,1.05096711531591,0.000144757723076,,,,
4.045,1.04115688434975,9.62406316094016E-05,,,,
4.05,1.04230217503813,1.3116907608899E-06,,,,
4.055,1.04344862774499,1.31435380906632E-06,,,,
4.06,1.04194217367458,2.2694038662547E-06,,,,
4.065,1.03963111288354,5.34100197988211E-06,,,,
4.07,1.03983838512142,4.29617805957265E-08,,,,
4.075,1.0443880395386,2.06993553157667E-05,,,,
4.08,1.04894714092247,2.07854054284049E-05,,,,
4.085,1.04798617296952,9.23459406597081E-07,,,,
4.09,1.04683742834196,1.31961421934792E-06,,,,
4.095,1.04442050962981,5.84149606114026E-06,,,,
4.1,1.04103632322872,1.14527175973221E-05,,,,
4.105,1.03843924397392,6.74482065571261E-06,,,,
4.11,1.03976521709517,1.758204718277E-06,,,,
4.115,1.04109258724474,1.76191151396997E-06,,,,
4.12,1.04585137619558,2.26460722786372E-05,,,,
4.125,1.0516641204771,3.37879960823423E-05,,,,
4.13,1.05939840253038,5.98191188796887E-05,,,,
4.135,1.0704576028483,0.000122305911672,,,,
4.14,1.08156504538995,0.000123375279816,,,,
4.145,1.07912828410435,5.93780556299895E-06,,,,
4.15,1.07622001184551,8.45804753153732E-06,,,,
4.155,1.07176627139049,1.98358040406818E-05,,,,
4.16,1.06613131256431,3.17527609727455E-05,,,,
4.165,1.06274365886187,1.14761976076553E-05,,,,
4.17,1.0706172197648,6.19929612921498E-05,,,,
4.175,1.0785172230276,6.24100515522514E-05,,,,
4.18,1.07632020609379,4.82688340744849E-06,,,,
4.185,1.0710395559086,2.78852663783481E-05,,,,
4.19,1.07015883841084,7.75663310860397E-07,,,,
4.195,1.07690185809735,4.54683144926604E-05,,,,
4.2,1.0836659432867,4.57528484487842E-05,,,,
4.205,1.07582743226399,6.14422550531452E-05,,,,
4.21,1.06748192336819,6.96475187298768E-05,,,,
4.215,1.06057033406853,4.77700666471756E-05,,,,
4.22,1.05475636422245,3.3802245371127E-05,,,,
4.225,1.04923763588321,3.045636248233E-05,,,,
4.23,1.0451842575034,1.64298762899112E-05,,,,
4.235,1.04113357698459,1.64080126654675E-05,,,,
4.24,1.03621549195339,2.41875603741141E-05,,,,
4.245,1.03103797063112,2.68067270425606E-05,,,,
4.25,1.02845541080915,6.6696152340536E-06,,,,
4.255,1.03035742391407,3.61765385128783E-06,,,,
4.26,1.03226023283023,3.62068177141763E-06,,,,
4.265,1.02660466258971,3.19854747454541E-05,,,,
4.27,1.02069249161027,3.49537656901335E-05,,,,
4.275,1.01793865324189,7.58362575916214E-06,,,,
4.28,1.01760224376132,1.13171338617384E-07,,,,
4.285,1.01685349250652,5.60628441564418E-07,,,,
4.29,1.01403041564982,7.96976293883466E-06,,,,
4.295,1.01121076742156,7.95041613113024E-06,,,,
4.3,1.00710886406003,1.68256111873306E-05,,,,
4.305,1.00262106309276,2.01403575218313E-05,,,,
4.31,0.999933069842647,7.22530771265208E-06,,,,
4.315,1.00035628968154,1.79115032032463E-07,,,,
4.32,1.00077882211295,1.78533655593429E-07,,,,
4.325,1.00259122649324,3.28480963769382E-06,,,,
4.33,1.00445294140497,3.4659824125584E-06,,,,
4.335,1.00606388368548,2.59513503113461E-06,,,,
4.34,1.00748208882949,2.0113058304962E-06,,,,
4.345,1.01000815614923,6.38101610385859E-06,,,,
4.35,1.01813982379005,6.61240186207603E-05,,,,
4.355,1.02628976671292,6.64215696460383E-05,,,,
4.36,1.03274794384501,4.17080518694497E-05,,,,
4.365,1.03869480791587,3.53651922772853E-05,,,,
4.37,1.04269127617687,1.5971758561181E-05,,,,
4.375,1.04327539363822,3.41193208653849E-07,,,,
4.38,1.04385991801006,3.41668741275051E-07,,,,
4.385,1.05443289518301,0.0001117878463,,,,
4.39,1.06541248606876,0.000120551416018,,,,
4.395,1.07052578418904,2.61458176668606E-05,,,,
4.4,1.07109320052348,3.21961296589095E-07,,,,
4.405,1.07145336770618,1.29720399494087E-07,,,,
4.41,1.07076427956807,4.74842462083715E-07,,,,
4.415,1.07007205240365,4.79178447161062E-07,,,,
4.42,1.07346522684538,1.15136327920092E-05,,,,
4.425,1.07812750736652,2.17368596578018E-05,,,,
4.43,1.0775469789834,3.37013203607863E-07,,,,
4.435,1.06780973377775,9.48139441949561E-05,,,,
4.44,1.05807655744444,9.47347215353048E-05,,,,
4.445,1.0655349958886,5.56283040253246E-05,,,,
4.45,1.07365275065158,6.58979423918852E-05,,,,
4.455,1.07739850948698,1.40307092529769E-05,,,,
4.46,1.07775340101527,1.25947996852045E-07,,,,
4.465,1.07969337103591,3.76348368098176E-06,,,,
4.47,1.08972454197961,0.000100624390502,,,,
4.475,1.09979915135889,0.000101497754145,,,,
4.48,1.1014115985902,2.59998607375907E-06,,,,
4.485,1.10039901396495,1.02532762329269E-06,,,,
4.49,1.10125529451593,7.33216381986563E-07,,,,
4.495,1.10539130592282,1.71065903579243E-05,,,,
4.5,1.10953874111174,1.7201218646293E-05,,,,
4.505,1.1094379218883,1.0164515815082E-08,,,,
4.51,1.10917416109522,6.95697559661865E-08,,,,
4.515,1.11232341831691,9.91782104836672E-06,,,,
4.52,1.11812952993763,3.37109321522596E-05,,,,
4.525,1.123349495522,2.72480407020083E-05,,,,
4.53,1.12548602317391,4.56475040737545E-06,,,,
4.535,1.12762557220993,4.57767007753451E-06,,,,
4.54,1.13015064669753,6.37600116792828E-06,,,,
4.545,1.13279882612632,7.0128542870667E-06,,,,
4.55,1.13598309761106,1.01395848885289E-05,,,,
4.555,1.14010637899396,1.70014493625695E-05,,,,
4.56,1.14424131993303,1.70977365695959E-05,,,,
4.565,1.15753896213024,0.000176827288005,,,,
4.57,1.17126324317596,0.000188355890222,,,,
4.575,1.17728577531499,3.62708933656483E-05,,,,
4.58,1.17728563807213,1.88356026115167E-14,,,,
4.585,1.17695957379956,1.06317909846591E-07,,,,
4.59,1.17499890849852,3.84420842270227E-06,,,,
4.595,1.17302344086648,3.90247236523788E-06,,,,
4.6,1.17589318912799,8.23545508444022E-06,,,,
4.605,1.18027997305033,1.92438731813001E-05,,,,
4.61,1.17718971160595,9.54971579462132E-06,,,,
4.615,1.16096218476292,0.000263332627441,,,,
4.62,1.14473997353203,0.00026316013722,,,,
4.625,1.15081738738233,3.69349591078173E-05,,,,
4.63,1.15777289972962,4.83791520133032E-05,,,,
4.635,1.16376610915004,3.59185591570114E-05,,,,
4.64,1.16901140505823,2.7513129164476E-05,,,,
4.645,1.17333680022853,1.87090433792541E-05,,,,
4.65,1.17285304283075,2.34021219906935E-07,,,,
4.655,1.17236421475915,2.38952883584175E-07,,,,
4.66,1.17152338698943,7.069913383324E-07,,,,
4.665,1.17056918640932,9.10498747082215E-07,,,,
4.67,1.17355504208594,8.91533412160399E-06,,,,
4.675,1.1835016148773,9.89343102938257E-05,,,,
4.68,1.19349236300145,9.98150480802049E-05,,,,
4.685,1.19887459861003,2.89684601462663E-05,,,,
4.69,1.20409325536727,2.72343783498877E-05,,,,
4.695,1.20493148697085,7.02632221240275E-07,,,,
4.7,1.20234242102664,6.70326246346825E-06,,,,
4.705,1.2010433495327,1.68758674636761E-06,,,,
4.71,1.20646712052259,2.94172917507735E-05,,,,
4.715,1.21190852364026,2.96088678889881E-05,,,,
4.72,1.2143222351169,5.82600309246387E-06,,,,
4.725,1.21578787161642,2.14809034872532E-06,,,,
4.73,1.2105061991884,2.78960636369069E-05,,,,
4.735,1.19334668745802,0.000294448842825,,,,
4.74,1.17620696383363,0.00029377012592,,,,
4.745,1.17510005039235,1.22525736648633E-06,,,,
4.75,1.17462300532783,2.27571993582847E-07,,,,
4.755,1.18269303459837,6.51253724273726E-05,,,,
4.76,1.19747949992176,0.00021863955676,,,,
4.765,1.2115182044776,0.000197085225606,,,,
4.77,1.2213578653026,9.68189251510394E-05,,,,
4.775,1.23124128409646,9.76819670548231E-05,,,,
4.78,1.2307202376982,2.71489349139609E-07,,,,
4.785,1.22692417077174,1.44101241101639E-05,,,,
4.79,1.23013308317507,1.02971188122458E-05,,,,
4.795,1.24578442715095,0.000244964568251,,,,
4.8,1.26153030007096,0.000247932514013,,,,
4.805,1.25829094253783,1.0493437227446E-05,,,,
4.81,1.2542714507732,1.61563140459294E-05,,,,
4.815,1.25345518014648,6.6629773604598E-07,,,,
4.82,1.25515078500976,2.87507585237923E-06,,,,
4.825,1.25759758765113,5.98684316581513E-06,,,,
4.83,1.26396051192875,4.04868053627257E-05,,,,
4.835,1.27034647537064,4.07805290811544E-05,,,,
4.84,1.27604749568217,3.25016325924798E-05,,,,
4.845,1.28154529576047,3.02258057009546E-05,,,,
4.85,1.28566493551493,1.69714317065277E-05,,,,
4.855,1.28731966546128,2.73813119534699E-06,,,,
4.86,1.28897278738388,2.73281209098119E-06,,,,
4.865,1.27782266171084,0.000124325302525,,,,
4.87,1.26613587005828,0.00013658109913,,,,
4.875,1.26178576342656,1.89234277073341E-05,,,,
4.88,1.26318330332712,1.95311777365762E-06,,,,
4.885,1.26321706572904,1.13989978340695E-09,,,,
4.89,1.25613196114199,5.01987070094389E-05,,,,
4.895,1.24903979108843,5.02988760686101E-05,,,,
4.9,1.2512047004181,4.68683240569152E-06,,,,
4.905,1.25629163812313,2.58769352148558E-05,,,,
4.91,1.25776144122062,2.16032114539122E-06,,,,
4.915,1.25279798947493,2.46358532317933E-05,,,,
4.92,1.24782946016797,2.46862834741194E-05,,,,
4.925,1.24688172911566,8.98194147512719E-07,,,,
4.93,1.24609698662007,6.1582078438485E-07,,,,
4.935,1.24192408783247,1.74130842915533E-05,,,,
4.94,1.2350966874403,4.66133961150031E-05,,,,
4.945,1.23063743876451,1.98848987525344E-05,,,,
4.95,1.23856784374162,6.28913231009685E-05,,,,
4.955,1.2465191089246,6.32226180100709E-05,,,,
4.96,1.25327576286796,4.56523725103238E-05,,,,
4.965,1.25966661412719,4.08429798176003E-05,,,,
4.97,1.26350786742186,1.4755226873814E-05,,,,
4.975,1.26279363975064,5.10121166336316E-07,,,,
4.98,1.26207671642443,5.13979055664146E-07,,,,
4.985,1.26022202936733,3.43986407977389E-06,,,,
4.99,1.25831664552339,3.63048759274761E-06,,,,
4.995,1.25495593350724,1.12943852554955E-05,,,,
5,1.25045171869586,2.02879510670537E-05,,,,
5.005,1.24673572016689,1.38086450673079E-05,,,,
5.01,1.24716816540126,1.87008880729348E-07,,,,
5.015,1.24760078186345,1.87157003357748E-07,,,,
5.02,1.24835167104114,5.6383455717189E-07,,,,
5.025,1.24920375540497,7.2604776308357E-07,,,,
5.03,1.24999311173903,6.23083422120587E-07,,,,
5.035,1.25067009168632,4.58301849032909E-07,,,,
5.04,1.25134755702533,4.58959285559976E-07,,,,
5.045,1.24250667530608,7.81611895737691E-05,,,,
5.05,1.23327569807572,8.52109406274255E-05,,,,
5.055,1.22781120256336,2.9860711204602E-05,,,,
5.06,1.22530442951756,6.28391110315021E-06,,,,
5.065,1.22185361947273,1.19080899654985E-05,,,,
5.07,1.21343166608437,7.09292988757093E-05,,,,
5.075,1.20502646588554,7.06473903824111E-05,,,,
5.08,1.20188874616819,9.84528502464764E-06,,,,
5.085,1.20041734227501,2.1650294168653E-06,,,,
5.09,1.19784949143305,6.5938579465546E-06,,,,
5.095,1.1933295326386,2.04300275035259E-05,,,,
5.1,1.18881683091583,2.0364476838691E-05,,,,
5.105,1.19266885255156,1.48380706821325E-05,,,,
5.11,1.19687778559942,1.77151174013668E-05,,,,
5.115,1.20594081378714,8.21384799314069E-05,,,,
5.12,1.21885892715809,0.000166877653065,,,,
5.125,1.23018353334072,0.000128246705192,,,,
5.13,1.23288317473539,7.28806365981485E-06,,,,
5.135,1.23558680663536,7.30962545053554E-06,,,,
5.14,1.23064663730951,2.44052729680688E-05,,,,
5.145,1.22328171614496,5.4242063760035E-05,,,,
5.15,1.21759916366338,3.22914027059111E-05,,,,
5.155,1.21491349708638,7.21280496281538E-06,,,,
5.16,1.21222868398225,7.20822140410782E-06,,,,
5.165,1.21506388104666,8.03834239403933E-06,,,,
5.17,1.21813992785824,9.46206398703027E-06,,,,
5.175,1.21247539240429,3.20869619090561E-05,,,,
5.18,1.19992704000261,0.000157461147997,,,,
5.185,1.19124843127669,7.53182494176161E-05,,,,
5.19,1.20295117505924,0.00013695421204,,,,
5.195,1.21468406063598,0.000137660603957,,,,
5.2,1.20704872983268,5.82982764758206E-05,,,,
5.205,1.19327176518932,0.000189804754784,,,,
5.21,1.18253444448215,0.000115290055969,,,,
5.215,1.17718146433965,2.86543964059977E-05,,,,
5.22,1.17183852360854,2.85470156561551E-05,,,,
5.225,1.18078742108951,8.00827661249102E-05,,,,
5.23,1.19037419136513,9.19061643175121E-05,,,,
5.235,1.19565699245803,2.79079873871457E-05,,,,
